route_id,trip_id,service_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,drt_advance_book_min,bikes_allowed,peak_offpeak,boarding_type
620,t451-b26AD-sl3,3,To SR 512 Park & Ride,0,9901,30,1,0.0,1,0,0
45,t452-b1196-sl3,3,To Olympia Transit Center,1,4502,16,1,0.0,1,0,0
45,t452-b1199-sl2,2,To Olympia Transit Center,1,4505,16,1,0.0,1,0,0
60,t453-b1773-sl3,3,To Olympia Transit Center,1,6003,4,1,0.0,1,0,0
60,t453-b1775-sl2,2,To Olympia Transit Center,1,6005,4,1,0.0,1,0,0
100,t453-b70-sl2,2,To Martin Way P&R,0,112,44,1,0.0,1,0,0
47,t454-b1776-sl2,2,To Olympia Transit Center,1,6006,28,1,0.0,1,0,0
13,t455-b515-sl2,2,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t455-b516-sl3,3,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
67,t456-b1A2D-sl2,2,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
67,t456-b1A2D-sl3,3,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
68,t456-b1A95-sl3,3,To Lacey Transit Center,1,6805,35,1,0.0,1,0,0
68,t456-b1A97-sl2,2,To Lacey Transit Center,1,6807,35,1,0.0,1,0,0
48,t457-b19C9-sl3,3,To Olympia Transit Center,1,6601,13,1,0.0,1,0,0
48,t457-b19CB-sl2,2,To Olympia Transit Center,1,6603,13,1,0.0,1,0,0
21,t458-b1772-sl3,3,To Olympia Transit Center,1,6002,5,1,0.0,1,0,0
21,t458-b1773-sl2,2,To Olympia Transit Center,1,6003,5,1,0.0,1,0,0
12,t458-b4B1-sl3,3,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
12,t458-b4B2-sl2,2,To Olympia Transit Center,1,1202,26,1,0.0,1,0,0
64,t45B-b1196-sl2,2,To Amtrak Station,0,4502,33,1,0.0,1,0,0
45,t45B-b1198-sl2,2,To Capital Mall,0,4504,6,1,0.0,1,0,0
64,t45B-b1902-sl3,3,To Amtrak Station,0,6402,33,1,0.0,1,0,0
66,t45B-b19CB-sl3,3,To Lacey Corporate Center,0,6603,9,1,0.0,1,0,0
66,t45B-b19CC-sl2,2,To Lacey Corporate Center,0,6604,9,1,0.0,1,0,0
48,t45B-b19CD-sl2,2,To Evergreen St College,0,6605,32,1,0.0,1,0,0
48,t45B-b19CD-sl3,3,To Evergreen St College,0,6605,32,1,0.0,1,0,0
94,t45B-b24B9-sl3,3,To Yelm Walmart,0,9401,3,1,0.0,1,0,0
94,t45B-b24BB-sl2,2,To Yelm Walmart,0,9403,3,1,0.0,1,0,0
620,t45B-b26B0-sl2,2,To Olympia Transit Center,1,9904,22,1,0.0,1,0,0
13,t45B-b515-sl3,3,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t45B-b516-sl2,2,To Labor and Industries,0,1302,10,1,0.0,1,0,0
100,t45B-b71-sl2,2,To Capital Mall,1,113,43,1,0.0,1,0,0
64,t45E-b1197-sl2,2,To Olympia Transit Center,1,4503,37,1,0.0,1,0,0
621,t45E-b183E-sl2,2,To Northeast Lacey,0,6206,0,1,0.0,1,0,0
621,t45E-b183E-sl3,3,To Northeast Lacey,0,6206,0,1,0.0,1,0,0
64,t45E-b1901-sl3,3,To Olympia Transit Center,1,6401,37,1,0.0,1,0,0
65,t462-b1A93-sl3,3,To Lacey Transit Center,1,6803,29,1,0.0,1,0,0
65,t462-b1A95-sl2,2,To Lacey Transit Center,1,6805,29,1,0.0,1,0,0
100,t462-b72-sl2,2,To Martin Way P&R,0,114,44,1,0.0,1,0,0
620,t463-b26AE-sl2,2,To SR 512 Park & Ride,0,9902,30,1,0.0,1,0,0
13,t464-b517-sl2,2,To Olympia Transit Center,1,1303,17,1,0.0,1,0,0
42,t466-b1069-sl2,2,To Family Court,0,4201,42,1,0.0,1,0,0
68,t466-b1A96-sl2,2,To Capital Mall,0,6806,12,1,0.0,1,0,0
68,t466-b1A97-sl3,3,To Capital Mall,0,6807,12,1,0.0,1,0,0
622,t468-b183A-sl3,3,To Olympia Transit Center,1,6202,19,1,0.0,1,0,0
622,t468-b183B-sl2,2,To Olympia Transit Center,1,6203,19,1,0.0,1,0,0
66,t468-b19CA-sl2,2,To Olympia Transit Center,1,6602,18,1,0.0,1,0,0
66,t468-b19CA-sl3,3,To Olympia Transit Center,1,6602,18,1,0.0,1,0,0
41,t46A-b1005-sl2,2,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t46A-b1006-sl3,3,To Evergreen St College,0,4102,1,1,0.0,1,0,0
47,t46A-b1771-sl2,2,To Capital Mall,0,6001,14,1,0.0,1,0,0
60,t46A-b1772-sl3,3,To Panorama,0,6002,7,1,0.0,1,0,0
60,t46A-b1773-sl2,2,To Panorama,0,6003,7,1,0.0,1,0,0
21,t46A-b1776-sl2,2,To 26th Ave,0,6006,24,1,0.0,1,0,0
622,t46A-b183F-sl2,2,To The Meadows,0,6207,11,1,0.0,1,0,0
622,t46A-b183F-sl3,3,To The Meadows,0,6207,11,1,0.0,1,0,0
65,t46A-b1A91-sl2,2,To 41st Avenue,0,6801,8,1,0.0,1,0,0
65,t46A-b1A96-sl3,3,To 41st Avenue,0,6806,8,1,0.0,1,0,0
12,t46A-b4B2-sl3,3,To Labor and Industries,0,1202,27,1,0.0,1,0,0
12,t46A-b4B3-sl2,2,To Labor and Industries,0,1203,27,1,0.0,1,0,0
13,t46A-b518-sl2,2,To Labor and Industries,0,1304,10,1,0.0,1,0,0
100,t46A-b73-sl2,2,To Capital Mall,1,115,43,1,0.0,1,0,0
41,t46D-b1005-sl3,3,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t46D-b1006-sl2,2,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
94,t46E-b24B9-sl2,2,To Olympia Transit Center,1,9401,31,1,0.0,1,0,0
94,t46E-b24BB-sl3,3,To Olympia Transit Center,1,9403,31,1,0.0,1,0,0
45,t470-b1198-sl2,2,To Olympia Transit Center,1,4504,16,1,0.0,1,0,0
60,t471-b1772-sl2,2,To Olympia Transit Center,1,6002,4,1,0.0,1,0,0
100,t471-b6F-sl2,2,To Martin Way P&R,0,111,44,1,0.0,1,0,0
47,t472-b1771-sl3,3,To Olympia Transit Center,1,6001,28,1,0.0,1,0,0
47,t472-b1774-sl2,2,To Olympia Transit Center,1,6004,28,1,0.0,1,0,0
621,t473-b183C-sl3,3,To Olympia Transit Center,1,6204,20,1,0.0,1,0,0
621,t473-b183D-sl2,2,To Olympia Transit Center,1,6205,20,1,0.0,1,0,0
68,t473-b1A91-sl3,3,To Lacey Transit Center,1,6801,35,1,0.0,1,0,0
68,t473-b1A93-sl2,2,To Lacey Transit Center,1,6803,35,1,0.0,1,0,0
13,t473-b515-sl3,3,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t473-b516-sl2,2,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
48,t475-b19CD-sl2,2,To Olympia Transit Center,1,6605,13,1,0.0,1,0,0
48,t475-b19CD-sl3,3,To Olympia Transit Center,1,6605,13,1,0.0,1,0,0
21,t476-b1776-sl2,2,To Olympia Transit Center,1,6006,5,1,0.0,1,0,0
12,t476-b4B1-sl2,2,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
12,t476-b4B3-sl3,3,To Olympia Transit Center,1,1203,26,1,0.0,1,0,0
45,t479-b1195-sl2,2,To Capital Mall,0,4501,6,1,0.0,1,0,0
45,t479-b1195-sl3,3,To Capital Mall,0,4501,6,1,0.0,1,0,0
64,t479-b1196-sl3,3,To Amtrak Station,0,4502,33,1,0.0,1,0,0
64,t479-b1199-sl2,2,To Amtrak Station,0,4505,33,1,0.0,1,0,0
48,t479-b19C9-sl2,2,To Evergreen St College,0,6601,32,1,0.0,1,0,0
66,t479-b19C9-sl3,3,To Lacey Corporate Center,0,6601,9,1,0.0,1,0,0
66,t479-b19CB-sl2,2,To Lacey Corporate Center,0,6603,9,1,0.0,1,0,0
48,t479-b19CC-sl3,3,To Evergreen St College,0,6604,32,1,0.0,1,0,0
94,t479-b24BC-sl3,3,To Yelm Walmart,0,9404,3,1,0.0,1,0,0
94,t479-b24BD-sl2,2,To Yelm Walmart,0,9405,3,1,0.0,1,0,0
13,t479-b515-sl2,2,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t479-b516-sl3,3,To Labor and Industries,0,1302,10,1,0.0,1,0,0
100,t479-b70-sl2,2,To Capital Mall,1,112,43,1,0.0,1,0,0
42,t47C-b1069-sl2,2,To Olympia Transit Center,1,4201,40,1,0.0,1,0,0
64,t47C-b1197-sl3,3,To Olympia Transit Center,1,4503,37,1,0.0,1,0,0
64,t47C-b119A-sl2,2,To Olympia Transit Center,1,4506,37,1,0.0,1,0,0
621,t47C-b1839-sl2,2,To Northeast Lacey,0,6201,0,1,0.0,1,0,0
621,t47C-b1839-sl3,3,To Northeast Lacey,0,6201,0,1,0.0,1,0,0
67,t47E-b1A2D-sl2,2,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
67,t47E-b1A2D-sl3,3,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
620,t47E-b26AD-sl2,2,To Olympia Transit Center,1,9901,22,1,0.0,1,0,0
65,t480-b1A91-sl2,2,To Lacey Transit Center,1,6801,29,1,0.0,1,0,0
65,t480-b1A96-sl3,3,To Lacey Transit Center,1,6806,29,1,0.0,1,0,0
100,t480-b71-sl2,2,To Martin Way P&R,0,113,44,1,0.0,1,0,0
13,t482-b518-sl2,2,To Olympia Transit Center,1,1304,17,1,0.0,1,0,0
620,t483-b26AF-sl2,2,To SR 512 Park & Ride,0,9903,30,1,0.0,1,0,0
68,t484-b1A93-sl3,3,To Capital Mall,0,6803,12,1,0.0,1,0,0
68,t484-b1A95-sl2,2,To Capital Mall,0,6805,12,1,0.0,1,0,0
622,t486-b183C-sl2,2,To Olympia Transit Center,1,6204,19,1,0.0,1,0,0
622,t486-b183D-sl3,3,To Olympia Transit Center,1,6205,19,1,0.0,1,0,0
66,t486-b19CB-sl3,3,To Olympia Transit Center,1,6603,18,1,0.0,1,0,0
66,t486-b19CC-sl2,2,To Olympia Transit Center,1,6604,18,1,0.0,1,0,0
41,t4B0-b1005-sl3,3,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t4B0-b1006-sl2,2,To Evergreen St College,0,4102,1,1,0.0,1,0,0
21,t4B0-b1771-sl3,3,To 26th Ave,0,6001,24,1,0.0,1,0,0
47,t4B0-b1773-sl3,3,To Capital Mall,0,6003,14,1,0.0,1,0,0
21,t4B0-b1774-sl2,2,To 26th Ave,0,6004,24,1,0.0,1,0,0
47,t4B0-b1775-sl2,2,To Capital Mall,0,6005,14,1,0.0,1,0,0
60,t4B0-b1776-sl2,2,To Panorama,0,6006,7,1,0.0,1,0,0
622,t4B0-b183A-sl2,2,To The Meadows,0,6202,11,1,0.0,1,0,0
622,t4B0-b183B-sl3,3,To The Meadows,0,6203,11,1,0.0,1,0,0
65,t4B0-b1A92-sl3,3,To 41st Avenue,0,6802,8,1,0.0,1,0,0
65,t4B0-b1A94-sl2,2,To 41st Avenue,0,6804,8,1,0.0,1,0,0
12,t4B0-b4B1-sl3,3,To Labor and Industries,0,1201,27,1,0.0,1,0,0
12,t4B0-b4B2-sl2,2,To Labor and Industries,0,1202,27,1,0.0,1,0,0
13,t4B0-b517-sl2,2,To Labor and Industries,0,1303,10,1,0.0,1,0,0
100,t4B0-b72-sl2,2,To Capital Mall,1,114,43,1,0.0,1,0,0
41,t4B3-b1005-sl2,2,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t4B3-b1006-sl3,3,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
94,t4B4-b24BC-sl2,2,To Olympia Transit Center,1,9404,31,1,0.0,1,0,0
94,t4B4-b24BD-sl3,3,To Olympia Transit Center,1,9405,31,1,0.0,1,0,0
620,t4B5-b26AD-sl3,3,To Olympia Transit Center,1,9901,22,1,0.0,1,0,0
620,t4B5-b26AE-sl3,3,To SR 512 Park & Ride,0,9902,30,1,0.0,1,0,0
45,t4B6-b1195-sl2,2,To Olympia Transit Center,1,4501,16,1,0.0,1,0,0
45,t4B6-b1195-sl3,3,To Olympia Transit Center,1,4501,16,1,0.0,1,0,0
60,t4B7-b1772-sl3,3,To Olympia Transit Center,1,6002,4,1,0.0,1,0,0
60,t4B7-b1773-sl2,2,To Olympia Transit Center,1,6003,4,1,0.0,1,0,0
100,t4B7-b73-sl2,2,To Martin Way P&R,0,115,44,1,0.0,1,0,0
47,t4B8-b1771-sl2,2,To Olympia Transit Center,1,6001,28,1,0.0,1,0,0
621,t4B9-b183E-sl2,2,To Olympia Transit Center,1,6206,20,1,0.0,1,0,0
621,t4B9-b183E-sl3,3,To Olympia Transit Center,1,6206,20,1,0.0,1,0,0
68,t4B9-b1A92-sl2,2,To Lacey Transit Center,1,6802,35,1,0.0,1,0,0
68,t4B9-b1A94-sl3,3,To Lacey Transit Center,1,6804,35,1,0.0,1,0,0
13,t4B9-b515-sl2,2,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t4B9-b516-sl3,3,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
67,t4BA-b1A2D-sl2,2,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
67,t4BA-b1A2D-sl3,3,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
42,t4BB-b1069-sl2,2,To Family Court,0,4201,42,1,0.0,1,0,0
48,t4BB-b19C9-sl2,2,To Olympia Transit Center,1,6601,13,1,0.0,1,0,0
48,t4BB-b19CC-sl3,3,To Olympia Transit Center,1,6604,13,1,0.0,1,0,0
21,t4BC-b1771-sl3,3,To Olympia Transit Center,1,6001,5,1,0.0,1,0,0
21,t4BC-b1774-sl2,2,To Olympia Transit Center,1,6004,5,1,0.0,1,0,0
12,t4BC-b4B2-sl3,3,To Olympia Transit Center,1,1202,26,1,0.0,1,0,0
12,t4BC-b4B3-sl2,2,To Olympia Transit Center,1,1203,26,1,0.0,1,0,0
45,t4BF-b1197-sl2,2,To Capital Mall,0,4503,6,1,0.0,1,0,0
64,t4BF-b1198-sl2,2,To Amtrak Station,0,4504,33,1,0.0,1,0,0
64,t4BF-b1901-sl3,3,To Amtrak Station,0,6401,33,1,0.0,1,0,0
48,t4BF-b19CA-sl2,2,To Evergreen St College,0,6602,32,1,0.0,1,0,0
48,t4BF-b19CA-sl3,3,To Evergreen St College,0,6602,32,1,0.0,1,0,0
66,t4BF-b19CD-sl2,2,To Lacey Corporate Center,0,6605,9,1,0.0,1,0,0
66,t4BF-b19CD-sl3,3,To Lacey Corporate Center,0,6605,9,1,0.0,1,0,0
94,t4BF-b24BA-sl2,2,To Yelm Walmart,0,9402,3,1,0.0,1,0,0
94,t4BF-b24BA-sl3,3,To Yelm Walmart,0,9402,3,1,0.0,1,0,0
13,t4BF-b515-sl3,3,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t4BF-b516-sl2,2,To Labor and Industries,0,1302,10,1,0.0,1,0,0
100,t4BF-b6F-sl2,2,To Capital Mall,1,111,43,1,0.0,1,0,0
64,t4C2-b1196-sl2,2,To Olympia Transit Center,1,4502,37,1,0.0,1,0,0
621,t4C2-b1840-sl2,2,To Northeast Lacey,0,6208,0,1,0.0,1,0,0
621,t4C2-b1840-sl3,3,To Northeast Lacey,0,6208,0,1,0.0,1,0,0
64,t4C2-b1902-sl3,3,To Olympia Transit Center,1,6402,37,1,0.0,1,0,0
620,t4C4-b26AE-sl2,2,To Olympia Transit Center,1,9902,22,1,0.0,1,0,0
65,t4C6-b1A92-sl3,3,To Lacey Transit Center,1,6802,29,1,0.0,1,0,0
65,t4C6-b1A94-sl2,2,To Lacey Transit Center,1,6804,29,1,0.0,1,0,0
100,t4C6-b70-sl2,2,To Martin Way P&R,0,112,44,1,0.0,1,0,0
13,t4C8-b517-sl2,2,To Olympia Transit Center,1,1303,17,1,0.0,1,0,0
620,t4C9-b26B0-sl2,2,To SR 512 Park & Ride,0,9904,30,1,0.0,1,0,0
68,t4CA-b1A91-sl2,2,To Capital Mall,0,6801,12,1,0.0,1,0,0
68,t4CA-b1A96-sl3,3,To Capital Mall,0,6806,12,1,0.0,1,0,0
622,t4CC-b183F-sl2,2,To Olympia Transit Center,1,6207,19,1,0.0,1,0,0
622,t4CC-b183F-sl3,3,To Olympia Transit Center,1,6207,19,1,0.0,1,0,0
66,t4CC-b19C9-sl3,3,To Olympia Transit Center,1,6601,18,1,0.0,1,0,0
66,t4CC-b19CB-sl2,2,To Olympia Transit Center,1,6603,18,1,0.0,1,0,0
41,t4CE-b1005-sl2,2,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t4CE-b1006-sl3,3,To Evergreen St College,0,4102,1,1,0.0,1,0,0
21,t4CE-b1771-sl2,2,To 26th Ave,0,6001,24,1,0.0,1,0,0
60,t4CE-b1771-sl3,3,To Panorama,0,6001,7,1,0.0,1,0,0
47,t4CE-b1772-sl2,2,To Capital Mall,0,6002,14,1,0.0,1,0,0
60,t4CE-b1774-sl2,2,To Panorama,0,6004,7,1,0.0,1,0,0
622,t4CE-b183A-sl3,3,To The Meadows,0,6202,11,1,0.0,1,0,0
622,t4CE-b183B-sl2,2,To The Meadows,0,6203,11,1,0.0,1,0,0
65,t4CE-b1A95-sl3,3,To 41st Avenue,0,6805,8,1,0.0,1,0,0
65,t4CE-b1A97-sl2,2,To 41st Avenue,0,6807,8,1,0.0,1,0,0
12,t4CE-b4B1-sl2,2,To Labor and Industries,0,1201,27,1,0.0,1,0,0
12,t4CE-b4B3-sl3,3,To Labor and Industries,0,1203,27,1,0.0,1,0,0
13,t4CE-b518-sl2,2,To Labor and Industries,0,1304,10,1,0.0,1,0,0
100,t4CE-b71-sl2,2,To Capital Mall,1,113,43,1,0.0,1,0,0
41,t4D1-b1005-sl3,3,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t4D1-b1006-sl2,2,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
42,t4D1-b1069-sl2,2,To Olympia Transit Center,1,4201,40,1,0.0,1,0,0
94,t4D2-b24B9-sl3,3,To Olympia Transit Center,1,9401,31,1,0.0,1,0,0
94,t4D2-b24BB-sl2,2,To Olympia Transit Center,1,9403,31,1,0.0,1,0,0
45,t4D4-b1197-sl2,2,To Olympia Transit Center,1,4503,16,1,0.0,1,0,0
60,t4D5-b1776-sl2,2,To Olympia Transit Center,1,6006,4,1,0.0,1,0,0
100,t4D5-b72-sl2,2,To Martin Way P&R,0,114,44,1,0.0,1,0,0
47,t4D6-b1773-sl3,3,To Olympia Transit Center,1,6003,28,1,0.0,1,0,0
47,t4D6-b1775-sl2,2,To Olympia Transit Center,1,6005,28,1,0.0,1,0,0
621,t4D7-b1839-sl2,2,To Olympia Transit Center,1,6201,20,1,0.0,1,0,0
621,t4D7-b1839-sl3,3,To Olympia Transit Center,1,6201,20,1,0.0,1,0,0
68,t4D7-b1A96-sl2,2,To Lacey Transit Center,1,6806,35,1,0.0,1,0,0
68,t4D7-b1A97-sl3,3,To Lacey Transit Center,1,6807,35,1,0.0,1,0,0
13,t4D7-b515-sl3,3,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t4D7-b516-sl2,2,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
48,t4D9-b19CA-sl2,2,To Olympia Transit Center,1,6602,13,1,0.0,1,0,0
48,t4D9-b19CA-sl3,3,To Olympia Transit Center,1,6602,13,1,0.0,1,0,0
21,t4DA-b1771-sl2,2,To Olympia Transit Center,1,6001,5,1,0.0,1,0,0
12,t4DA-b4B1-sl3,3,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
12,t4DA-b4B2-sl2,2,To Olympia Transit Center,1,1202,26,1,0.0,1,0,0
64,t4DD-b1195-sl2,2,To Amtrak Station,0,4501,33,1,0.0,1,0,0
64,t4DD-b1195-sl3,3,To Amtrak Station,0,4501,33,1,0.0,1,0,0
45,t4DD-b1197-sl3,3,To Capital Mall,0,4503,6,1,0.0,1,0,0
45,t4DD-b119A-sl2,2,To Capital Mall,0,4506,6,1,0.0,1,0,0
66,t4DD-b19C9-sl2,2,To Lacey Corporate Center,0,6601,9,1,0.0,1,0,0
48,t4DD-b19CB-sl3,3,To Evergreen St College,0,6603,32,1,0.0,1,0,0
48,t4DD-b19CC-sl2,2,To Evergreen St College,0,6604,32,1,0.0,1,0,0
66,t4DD-b19CC-sl3,3,To Lacey Corporate Center,0,6604,9,1,0.0,1,0,0
94,t4DD-b24B9-sl2,2,To Yelm Walmart,0,9401,3,1,0.0,1,0,0
94,t4DD-b24BB-sl3,3,To Yelm Walmart,0,9403,3,1,0.0,1,0,0
13,t4DD-b515-sl2,2,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t4DD-b516-sl3,3,To Labor and Industries,0,1302,10,1,0.0,1,0,0
100,t4DD-b73-sl2,2,To Capital Mall,1,115,43,1,0.0,1,0,0
64,t4E0-b1196-sl3,3,To Olympia Transit Center,1,4502,37,1,0.0,1,0,0
64,t4E0-b1199-sl2,2,To Olympia Transit Center,1,4505,37,1,0.0,1,0,0
621,t4E0-b183C-sl3,3,To Northeast Lacey,0,6204,0,1,0.0,1,0,0
621,t4E0-b183D-sl2,2,To Northeast Lacey,0,6205,0,1,0.0,1,0,0
65,t4E4-b1A95-sl3,3,To Lacey Transit Center,1,6805,29,1,0.0,1,0,0
65,t4E4-b1A97-sl2,2,To Lacey Transit Center,1,6807,29,1,0.0,1,0,0
620,t4E4-b26AF-sl2,2,To Olympia Transit Center,1,9903,22,1,0.0,1,0,0
100,t4E4-b6F-sl2,2,To Martin Way P&R,0,111,44,1,0.0,1,0,0
67,t4E5-b1A2D-sl2,2,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
67,t4E5-b1A2D-sl3,3,To Tri-Lakes,0,6701,41,1,0.0,1,0,0
13,t4E6-b518-sl2,2,To Olympia Transit Center,1,1304,17,1,0.0,1,0,0
620,t4E7-b26AD-sl2,2,To SR 512 Park & Ride,0,9901,30,1,0.0,1,0,0
42,t4E8-b1069-sl2,2,To Family Court,0,4201,42,1,0.0,1,0,0
68,t4E8-b1A92-sl3,3,To Capital Mall,0,6802,12,1,0.0,1,0,0
68,t4E8-b1A94-sl2,2,To Capital Mall,0,6804,12,1,0.0,1,0,0
622,t4EA-b183A-sl2,2,To Olympia Transit Center,1,6202,19,1,0.0,1,0,0
622,t4EA-b183B-sl3,3,To Olympia Transit Center,1,6203,19,1,0.0,1,0,0
66,t4EA-b19CD-sl2,2,To Olympia Transit Center,1,6605,18,1,0.0,1,0,0
66,t4EA-b19CD-sl3,3,To Olympia Transit Center,1,6605,18,1,0.0,1,0,0
41,t514-b1005-sl3,3,To Evergreen St College,0,4101,1,1,0.0,1,0,0
41,t514-b1006-sl2,2,To Evergreen St College,0,4102,1,1,0.0,1,0,0
60,t514-b1771-sl2,2,To Panorama,0,6001,7,1,0.0,1,0,0
47,t514-b1772-sl3,3,To Capital Mall,0,6002,14,1,0.0,1,0,0
47,t514-b1773-sl2,2,To Capital Mall,0,6003,14,1,0.0,1,0,0
21,t514-b1773-sl3,3,To 26th Ave,0,6003,24,1,0.0,1,0,0
21,t514-b1775-sl2,2,To 26th Ave,0,6005,24,1,0.0,1,0,0
622,t514-b183C-sl2,2,To The Meadows,0,6204,11,1,0.0,1,0,0
622,t514-b183D-sl3,3,To The Meadows,0,6205,11,1,0.0,1,0,0
65,t514-b1A91-sl3,3,To 41st Avenue,0,6801,8,1,0.0,1,0,0
65,t514-b1A93-sl2,2,To 41st Avenue,0,6803,8,1,0.0,1,0,0
12,t514-b4B2-sl3,3,To Labor and Industries,0,1202,27,1,0.0,1,0,0
12,t514-b4B3-sl2,2,To Labor and Industries,0,1203,27,1,0.0,1,0,0
13,t514-b517-sl2,2,To Labor and Industries,0,1303,10,1,0.0,1,0,0
100,t514-b70-sl2,2,To Capital Mall,1,112,43,1,0.0,1,0,0
41,t517-b1005-sl2,2,To Olympia Transit Center,1,4101,25,1,0.0,1,0,0
41,t517-b1006-sl3,3,To Olympia Transit Center,1,4102,25,1,0.0,1,0,0
94,t518-b24BC-sl3,3,To Olympia Transit Center,1,9404,31,1,0.0,1,0,0
94,t518-b24BD-sl2,2,To Olympia Transit Center,1,9405,31,1,0.0,1,0,0
620,t519-b26AD-sl3,3,To SR 512 Park & Ride,0,9901,30,1,0.0,1,0,0
45,t51A-b1197-sl3,3,To Olympia Transit Center,1,4503,16,1,0.0,1,0,0
45,t51A-b119A-sl2,2,To Olympia Transit Center,1,4506,16,1,0.0,1,0,0
60,t51B-b1771-sl3,3,To Olympia Transit Center,1,6001,4,1,0.0,1,0,0
60,t51B-b1774-sl2,2,To Olympia Transit Center,1,6004,4,1,0.0,1,0,0
100,t51B-b71-sl2,2,To Martin Way P&R,0,113,44,1,0.0,1,0,0
47,t51C-b1772-sl2,2,To Olympia Transit Center,1,6002,28,1,0.0,1,0,0
621,t51D-b1840-sl2,2,To Olympia Transit Center,1,6208,20,1,0.0,1,0,0
621,t51D-b1840-sl3,3,To Olympia Transit Center,1,6208,20,1,0.0,1,0,0
68,t51D-b1A93-sl3,3,To Lacey Transit Center,1,6803,35,1,0.0,1,0,0
68,t51D-b1A95-sl2,2,To Lacey Transit Center,1,6805,35,1,0.0,1,0,0
13,t51D-b515-sl2,2,To Olympia Transit Center,1,1301,17,1,0.0,1,0,0
13,t51D-b516-sl3,3,To Olympia Transit Center,1,1302,17,1,0.0,1,0,0
48,t51F-b19CB-sl3,3,To Olympia Transit Center,1,6603,13,1,0.0,1,0,0
48,t51F-b19CC-sl2,2,To Olympia Transit Center,1,6604,13,1,0.0,1,0,0
21,t520-b1773-sl3,3,To Olympia Transit Center,1,6003,5,1,0.0,1,0,0
21,t520-b1775-sl2,2,To Olympia Transit Center,1,6005,5,1,0.0,1,0,0
12,t520-b4B1-sl2,2,To Olympia Transit Center,1,1201,26,1,0.0,1,0,0
12,t520-b4B3-sl3,3,To Olympia Transit Center,1,1203,26,1,0.0,1,0,0
45,t523-b1196-sl2,2,To Capital Mall,0,4502,6,1,0.0,1,0,0
64,t523-b1197-sl2,2,To Amtrak Station,0,4503,33,1,0.0,1,0,0
64,t523-b1902-sl3,3,To Amtrak Station,0,6402,33,1,0.0,1,0,0
48,t523-b19C9-sl3,3,To Evergreen St College,0,6601,32,1,0.0,1,0,0
66,t523-b19CA-sl2,2,To Lacey Corporate Center,0,6602,9,1,0.0,1,0,0
66,t523-b19CA-sl3,3,To Lacey Corporate Center,0,6602,9,1,0.0,1,0,0
48,t523-b19CB-sl2,2,To Evergreen St College,0,6603,32,1,0.0,1,0,0
67,t523-b1A2D-sl2,2,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
67,t523-b1A2D-sl3,3,To Lacey Transit Center,1,6701,2,1,0.0,1,0,0
94,t523-b24BC-sl2,2,To Yelm Walmart,0,9404,3,1,0.0,1,0,0
94,t523-b24BD-sl3,3,To Yelm Walmart,0,9405,3,1,0.0,1,0,0
13,t523-b515-sl3,3,To Labor and Industries,0,1301,10,1,0.0,1,0,0
13,t523-b516-sl2,2,To Labor and Industries,0,1302,10,1,0.0,1,0,0
100,t523-b72-sl2,2,To Capital Mall,1,114,43,1,0.0,1,0,0
42,t526-b1069-sl2,2,To Olympia Transit Center,1,4201,40,1,0.0,1,0,0
64,t526-b1198-sl2,2,To Olympia Transit Center,1,4504,37,1,0.0,1,0,0
621,t526-b183E-sl2,2,To Northeast Lacey,0,6206,0,1,0.0,1,0,0
621,t526-b183E-sl3,3,To Northeast Lacey,0,6206,0,1,0.0,1,0,0
