shape_id,shape_pt_sequence,shape_pt_lat,shape_pt_lon,shape_dist_traveled
S01:N23,7978,47.736797,-122.325599,140828.9
S01:N23,7979,47.737134,-122.325822,140963.6
S01:N23,7980,47.737940,-122.326399,141289.9
S01:N23,7981,47.738219,-122.326589,141402.0
S01:N23,7982,47.741633,-122.328745,142755.5
S01:N23,7983,47.741906,-122.328903,142862.6
S01:N23,7984,47.742179,-122.329037,142967.5
S01:N23,7985,47.742456,-122.329149,143072.2
S01:N23,7986,47.742737,-122.329239,143177.0
S01:N23,7987,47.742926,-122.329288,143246.9
S01:N23,7988,47.743116,-122.329326,143316.8
S01:N23,7989,47.743306,-122.329355,143386.6
S01:N23,7990,47.743497,-122.329374,143456.5
S01:N23,7991,47.743689,-122.329382,143526.3
S01:N23,7992,47.743880,-122.329381,143596.2
S01:N23,7993,47.744167,-122.329361,143701.0
S01:N23,7994,47.744358,-122.329335,143770.9
S01:N23,7995,47.744643,-122.329278,143875.7
S01:N23,7996,47.744911,-122.329204,143975.2
S01:N23,7997,47.746635,-122.328623,144620.1
S01:N23,7998,47.747028,-122.328508,144766.2
S01:N23,7999,47.747242,-122.328459,144845.3
S01:N23,8000,47.747458,-122.328421,144924.4
S01:N23,8001,47.747674,-122.328393,145003.5
S01:N23,8002,47.747890,-122.328375,145082.6
S01:N23,8003,47.748107,-122.328367,145161.7
S01:N23,8004,47.748324,-122.328369,145240.9
S01:N23,8005,47.748540,-122.328382,145320.0
S01:N23,8006,47.748757,-122.328404,145399.1
S01:N23,8007,47.748973,-122.328437,145478.2
S01:N23,8008,47.749187,-122.328480,145557.2
S01:N23,8009,47.749401,-122.328533,145636.4
S01:N23,8010,47.749614,-122.328596,145715.4
S01:N23,8011,47.749981,-122.328729,145853.2
S01:N23,8012,47.751361,-122.329293,146375.3
S01:N23,8013,47.751657,-122.329395,146486.2
S01:N23,8014,47.751883,-122.329459,146570.1
S01:N23,8015,47.752224,-122.329533,146695.8
S01:N23,8016,47.752567,-122.329581,146821.5
S01:N23,8017,47.752911,-122.329602,146947.3
S01:N23,8018,47.753256,-122.329596,147073.0
S01:N23,8019,47.753600,-122.329563,147198.8
S01:N23,8020,47.753942,-122.329504,147324.5
S01:N23,8021,47.754282,-122.329418,147450.2
S01:N23,8022,47.754507,-122.329346,147534.0
S01:N23,8023,47.754730,-122.329263,147617.9
S01:N23,8024,47.755060,-122.329116,147743.6
S01:N23,8025,47.755358,-122.328961,147859.0
S01:N23,8026,47.756183,-122.328506,148179.8
S01:N23,8027,47.756351,-122.328406,148246.1
S01:N23,8028,47.756587,-122.328253,148340.1
S01:N23,8029,47.756934,-122.328001,148481.0
S01:N23,8030,47.757289,-122.327708,148629.1
S01:N23,8031,47.761646,-122.323823,150483.4
S01:N23,8032,47.761853,-122.323658,150569.1
S01:N23,8033,47.761998,-122.323556,150627.8
S01:N23,8034,47.762146,-122.323463,150686.4
S01:N23,8035,47.762296,-122.323378,150745.0
S01:N23,8036,47.762448,-122.323301,150803.6
S01:N23,8037,47.762602,-122.323234,150862.2
S01:N23,8038,47.762758,-122.323176,150920.8
S01:N23,8039,47.763051,-122.323091,151029.7
S01:N23,8040,47.768438,-122.321891,153016.6
S01:N23,8041,47.768608,-122.321850,153079.5
S01:N23,8042,47.768843,-122.321782,153166.8
S01:N23,8043,47.769192,-122.321657,153297.8
S01:N23,8044,47.769422,-122.321559,153385.1
S01:N23,8045,47.769762,-122.321390,153516.1
S01:N23,8046,47.770096,-122.321195,153647.0
S01:N23,8047,47.770315,-122.321050,153734.4
S01:N23,8048,47.770660,-122.320796,153874.9
S01:N23,8049,47.773797,-122.318356,155167.0
S01:N23,8050,47.774001,-122.318212,155249.5
S01:N23,8051,47.774188,-122.318091,155323.6
S01:N23,8052,47.774376,-122.317978,155397.8
S01:N23,8053,47.774567,-122.317874,155471.9
S01:N23,8054,47.774759,-122.317778,155546.0
S01:N23,8055,47.774954,-122.317690,155620.1
S01:N23,8056,47.775150,-122.317611,155694.3
S01:N23,8057,47.775348,-122.317541,155768.4
S01:N23,8058,47.775547,-122.317480,155842.5
S01:N23,8059,47.775769,-122.317421,155925.1
S01:N23,8060,47.780196,-122.316526,157554.7
S01:N23,8061,47.780485,-122.316458,157661.3
S01:N23,8062,47.780836,-122.316350,157792.3
S01:N23,8063,47.781068,-122.316263,157879.6
S01:N23,8064,47.781298,-122.316164,157966.9
S01:N23,8065,47.781638,-122.315993,158097.9
S01:N23,8066,47.781861,-122.315864,158185.2
S01:N23,8067,47.782018,-122.315766,158247.2
S01:N23,8068,47.783218,-122.314977,158726.1
S01:N23,8069,47.783353,-122.314903,158778.6
S01:N23,8070,47.783476,-122.314847,158825.3
S01:N23,8071,47.783600,-122.314799,158872.0
S01:N23,8072,47.783725,-122.314760,158918.8
S01:N23,8073,47.783852,-122.314730,158965.5
S01:N23,8074,47.783979,-122.314709,159012.2
S01:N23,8075,47.784178,-122.314695,159085.0
S01:N23,8076,47.785769,-122.314711,159665.3
S01:N23,8077,47.786074,-122.314728,159776.5
S01:N23,8078,47.786212,-122.314747,159827.3
S01:N23,8079,47.786350,-122.314776,159878.1
S01:N23,8080,47.786481,-122.314811,159926.5
S01:N23,8081,47.788248,-122.315412,160587.7
S01:N23,8082,47.788416,-122.315473,160650.9
S01:N23,8083,47.788547,-122.315529,160700.6
S01:N23,8084,47.788761,-122.315645,160783.8
S01:N23,8085,47.788921,-122.315755,160848.0
S01:N23,8086,47.789085,-122.315885,160915.7
S01:N23,8087,47.789702,-122.316406,161175.0
S01:N23,8088,47.789835,-122.316506,161229.2
S01:N23,8089,47.789993,-122.316608,161292.1
S01:N23,8090,47.790197,-122.316711,161370.6
S01:N23,8091,47.790363,-122.316774,161433.4
S01:N23,8092,47.790576,-122.316829,161511.9
S01:N23,8093,47.790776,-122.316856,161585.3
S01:N23,8094,47.791061,-122.316857,161689.2
S01:N23,8095,47.792583,-122.316789,162244.8
S01:N23,8096,47.792947,-122.316766,162377.5
S01:N23,8097,47.793162,-122.316745,162456.0
S01:N23,8098,47.793376,-122.316718,162534.6
S01:N23,8099,47.793804,-122.316649,162691.6
S01:N23,8100,47.795038,-122.316400,163146.0
S01:N23,8101,47.795362,-122.316342,163264.7
S01:N23,8102,47.795855,-122.316280,163445.4
S01:N23,8103,47.796102,-122.316261,163535.7
S01:N23,8104,47.796350,-122.316249,163626.0
S01:N23,8105,47.796626,-122.316245,163726.7
S01:N23,8106,47.799182,-122.316278,164659.3
S01:N23,8107,47.799467,-122.316270,164763.1
S01:N23,8108,47.799668,-122.316241,164836.7
S01:N23,8109,47.799842,-122.316196,164901.3
S01:N23,8110,47.800056,-122.316115,164981.9
S01:N23,8111,47.800224,-122.316030,165046.5
S01:N23,8112,47.800427,-122.315900,165127.2
S01:N23,8113,47.800622,-122.315744,165207.9
S01:N23,8114,47.800786,-122.315586,165279.2
S01:N23,8115,47.800964,-122.315386,165360.5
S01:N23,8116,47.803439,-122.312406,166523.2
S01:N23,8117,47.803761,-122.311981,166680.2
S01:N23,8118,47.803967,-122.311685,166784.9
S01:N23,8119,47.804166,-122.311378,166889.6
S01:N23,8120,47.804358,-122.311061,166994.3
S01:N23,8121,47.804609,-122.310610,167138.1
S01:N23,8122,47.809877,-122.300747,170231.1
S01:N23,8123,47.810040,-122.300457,170324.0
S01:N23,8124,47.810187,-122.300216,170403.8
S01:N23,8125,47.810318,-122.300018,170472.1
S01:N23,8126,47.810454,-122.299828,170540.3
S01:N23,8127,47.810595,-122.299645,170608.5
S01:N23,8128,47.810741,-122.299471,170676.7
S01:N23,8129,47.810890,-122.299304,170745.0
S01:N23,8130,47.811044,-122.299147,170813.2
S01:N23,8131,47.811202,-122.298998,170881.4
S01:N23,8132,47.811364,-122.298858,170949.6
S01:N23,8133,47.811529,-122.298727,171017.8
S01:N23,8134,47.811697,-122.298605,171086.1
S01:N23,8135,47.811868,-122.298494,171154.3
S01:N23,8136,47.812016,-122.298406,171212.3
S01:N23,8137,47.813200,-122.297768,171671.8
S01:N23,8138,47.813447,-122.297624,171768.5
S01:N23,8139,47.813615,-122.297509,171836.1
S01:N23,8140,47.813767,-122.297389,171899.0
S01:N23,8141,47.813915,-122.297258,171961.8
S01:N23,8142,47.814058,-122.297115,172024.6
S01:N23,8143,47.814196,-122.296962,172087.5
S01:N23,8144,47.814328,-122.296798,172150.3
S01:N23,8145,47.814454,-122.296624,172213.1
S01:N23,8146,47.814573,-122.296443,172275.2
S01:N23,8147,47.814731,-122.296178,172362.2
S01:N23,8148,47.815882,-122.294190,173006.4
SNDR_EV_NB_shp,6875,47.597696,-122.329397,0.0
SNDR_EV_NB_shp,6876,47.600131,-122.329260,888.8
SNDR_EV_NB_shp,6877,47.600632,-122.329192,1072.3
SNDR_EV_NB_shp,6878,47.600632,-122.329192,1072.3
SNDR_EV_NB_shp,6879,47.602093,-122.329363,1606.9
SNDR_EV_NB_shp,6880,47.606699,-122.333676,3595.6
SNDR_EV_NB_shp,6881,47.609746,-122.344143,6406.6
SNDR_EV_NB_shp,6882,47.613155,-122.351348,8575.6
SNDR_EV_NB_shp,6883,47.616201,-122.356395,10244.2
SNDR_EV_NB_shp,6884,47.632516,-122.377580,18163.1
SNDR_EV_NB_shp,6885,47.634361,-122.379894,19045.4
SNDR_EV_NB_shp,6886,47.635518,-122.380536,19496.1
SNDR_EV_NB_shp,6887,47.650276,-122.380869,24879.9
SNDR_EV_NB_shp,6888,47.652092,-122.381727,25575.3
SNDR_EV_NB_shp,6889,47.654444,-122.384091,26612.4
SNDR_EV_NB_shp,6890,47.660832,-122.391912,29636.4
SNDR_EV_NB_shp,6891,47.663809,-122.400047,31916.3
SNDR_EV_NB_shp,6892,47.664647,-122.401278,32346.9
SNDR_EV_NB_shp,6893,47.668949,-122.402400,33940.3
SNDR_EV_NB_shp,6894,47.672880,-122.405075,35518.4
SNDR_EV_NB_shp,6895,47.675868,-122.405378,36610.9
SNDR_EV_NB_shp,6896,47.678395,-122.404945,37538.8
SNDR_EV_NB_shp,6897,47.684153,-122.402281,39739.3
SNDR_EV_NB_shp,6898,47.689557,-122.402012,41711.6
SNDR_EV_NB_shp,6899,47.694623,-122.403812,43611.9
SNDR_EV_NB_shp,6900,47.696328,-122.403408,44241.7
SNDR_EV_NB_shp,6901,47.698535,-122.400340,45345.7
SNDR_EV_NB_shp,6902,47.703426,-122.387362,49005.6
SNDR_EV_NB_shp,6903,47.707905,-122.380884,51288.8
SNDR_EV_NB_shp,6904,47.712281,-122.379380,52927.4
SNDR_EV_NB_shp,6905,47.717163,-122.375889,54904.7
SNDR_EV_NB_shp,6906,47.722060,-122.375952,56691.0
SNDR_EV_NB_shp,6907,47.727282,-122.373209,58711.9
SNDR_EV_NB_shp,6908,47.731853,-122.373528,60381.1
SNDR_EV_NB_shp,6909,47.739676,-122.376722,63340.9
SNDR_EV_NB_shp,6910,47.747931,-122.382193,66639.2
SNDR_EV_NB_shp,6911,47.753386,-122.381099,68647.1
SNDR_EV_NB_shp,6912,47.756608,-122.379405,69894.1
SNDR_EV_NB_shp,6913,47.758653,-122.379582,70641.3
SNDR_EV_NB_shp,6914,47.765154,-122.385591,73435.5
SNDR_EV_NB_shp,6915,47.770000,-122.391450,75716.0
SNDR_EV_NB_shp,6916,47.771434,-122.392298,76279.1
SNDR_EV_NB_shp,6917,47.779705,-122.393629,79313.8
SNDR_EV_NB_shp,6918,47.785416,-122.390518,81533.0
SNDR_EV_NB_shp,6919,47.789173,-122.390633,82903.7
SNDR_EV_NB_shp,6920,47.796588,-122.391900,85626.3
SNDR_EV_NB_shp,6921,47.801403,-122.394400,87487.0
SNDR_EV_NB_shp,6922,47.802821,-122.394486,88004.7
SNDR_EV_NB_shp,6923,47.804288,-122.393402,88602.5
SNDR_EV_NB_shp,6924,47.814172,-122.380739,93364.9
SNDR_EV_NB_shp,6925,47.820676,-122.374747,96157.0
SNDR_EV_NB_shp,6926,47.840119,-122.353419,104974.2
SNDR_EV_NB_shp,6927,47.841438,-122.350901,105757.7
SNDR_EV_NB_shp,6928,47.842262,-122.346300,106926.9
SNDR_EV_NB_shp,6929,47.843491,-122.343739,107699.2
SNDR_EV_NB_shp,6930,47.846523,-122.339808,109167.2
SNDR_EV_NB_shp,6931,47.851273,-122.335885,111149.6
SNDR_EV_NB_shp,6932,47.855821,-122.334290,112854.2
SNDR_EV_NB_shp,6933,47.861452,-122.334658,114910.2
SNDR_EV_NB_shp,6934,47.864476,-122.333127,116075.5
SNDR_EV_NB_shp,6935,47.867250,-122.330304,117301.9
SNDR_EV_NB_shp,6936,47.869687,-122.329075,118240.6
SNDR_EV_NB_shp,6937,47.875664,-122.329713,120426.5
SNDR_EV_NB_shp,6938,47.879083,-122.332278,121823.5
SNDR_EV_NB_shp,6939,47.880780,-122.332679,122450.3
SNDR_EV_NB_shp,6940,47.893893,-122.326961,127435.0
SNDR_EV_NB_shp,6941,47.898648,-122.326838,129169.8
SNDR_EV_NB_shp,6942,47.905128,-122.324415,131607.1
SNDR_EV_NB_shp,6943,47.908921,-122.321805,133131.6
SNDR_EV_NB_shp,6944,47.914044,-122.320465,135029.0
SNDR_EV_NB_shp,6945,47.924350,-122.310489,139514.1
SNDR_EV_NB_shp,6946,47.926525,-122.309273,140361.6
SNDR_EV_NB_shp,6947,47.929375,-122.309007,141403.2
SNDR_EV_NB_shp,6948,47.937171,-122.310324,144265.2
SNDR_EV_NB_shp,6949,47.941012,-122.309348,145686.6
SNDR_EV_NB_shp,6950,47.941322,-122.309199,145805.4
SNDR_EV_NB_shp,6951,47.945507,-122.307149,147412.5
SNDR_EV_NB_shp,6952,47.947195,-122.304918,148236.0
SNDR_EV_NB_shp,6953,47.951545,-122.289645,152301.3
SNDR_EV_NB_shp,6954,47.955618,-122.279715,155152.3
SNDR_EV_NB_shp,6955,47.956451,-122.275577,156210.8
SNDR_EV_NB_shp,6956,47.957133,-122.266768,158383.5
SNDR_EV_NB_shp,6957,47.958117,-122.261971,159612.4
SNDR_EV_NB_shp,6958,47.958341,-122.253759,161626.1
SNDR_EV_NB_shp,6959,47.959627,-122.248442,163010.7
SNDR_EV_NB_shp,6960,47.965305,-122.237925,166316.6
SNDR_EV_NB_shp,6961,47.969801,-122.231578,168576.5
SNDR_EV_NB_shp,6962,47.972487,-122.226344,170190.1
SNDR_EV_NB_shp,6963,47.976081,-122.222046,171871.5
SNDR_EV_NB_shp,6964,47.976039,-122.222103,171892.2
SNDR_EV_NB_shp,6965,47.976081,-122.222046,171912.9
SNDR_EV_NB_shp,6966,47.976081,-122.222046,171912.9
SNDR_EV_NB_shp,6967,47.979378,-122.217588,173537.3
SNDR_EV_NB_shp,6968,47.979880,-122.215943,173979.8
SNDR_EV_NB_shp,6969,47.979548,-122.199733,177951.7
SNDR_EV_NB_shp,6970,47.978712,-122.198744,178341.1
SNDR_EV_NB_shp,6971,47.973241,-122.196329,180422.6
SNDR_EV_SB_shp,1354,47.973698,-122.196530,0.0
SNDR_EV_SB_shp,1355,47.978712,-122.198744,1907.7
SNDR_EV_SB_shp,1356,47.979548,-122.199733,2297.1
SNDR_EV_SB_shp,1357,47.979880,-122.215943,6269.0
SNDR_EV_SB_shp,1358,47.979378,-122.217588,6711.5
SNDR_EV_SB_shp,1359,47.976081,-122.222046,8335.9
SNDR_EV_SB_shp,1360,47.976039,-122.222103,8356.6
SNDR_EV_SB_shp,1361,47.972512,-122.226384,10016.4
SNDR_EV_SB_shp,1362,47.969829,-122.231615,11628.8
SNDR_EV_SB_shp,1363,47.965867,-122.237057,13595.0
SNDR_EV_SB_shp,1364,47.959659,-122.248470,17193.1
SNDR_EV_SB_shp,1365,47.958377,-122.253769,18573.1
SNDR_EV_SB_shp,1366,47.958154,-122.261978,20586.1
SNDR_EV_SB_shp,1367,47.957179,-122.266769,21812.7
SNDR_EV_SB_shp,1368,47.956489,-122.275584,23987.2
SNDR_EV_SB_shp,1369,47.955649,-122.279736,25049.7
SNDR_EV_SB_shp,1370,47.951576,-122.289668,27901.1
SNDR_EV_SB_shp,1371,47.947223,-122.304947,31968.1
SNDR_EV_SB_shp,1372,47.945523,-122.307195,32797.6
SNDR_EV_SB_shp,1373,47.941322,-122.309199,34406.8
SNDR_EV_SB_shp,1374,47.941012,-122.309348,34525.6
SNDR_EV_SB_shp,1375,47.937171,-122.310324,35947.0
SNDR_EV_SB_shp,1376,47.929375,-122.309007,38809.0
SNDR_EV_SB_shp,1377,47.926535,-122.309323,39847.8
SNDR_EV_SB_shp,1378,47.924366,-122.310535,40693.0
SNDR_EV_SB_shp,1379,47.914056,-122.320515,45179.9
SNDR_EV_SB_shp,1380,47.908930,-122.321856,47078.4
SNDR_EV_SB_shp,1381,47.905140,-122.324464,48601.7
SNDR_EV_SB_shp,1382,47.898655,-122.326888,51040.8
SNDR_EV_SB_shp,1383,47.893900,-122.327012,52775.6
SNDR_EV_SB_shp,1384,47.880782,-122.332731,57762.2
SNDR_EV_SB_shp,1385,47.879070,-122.332326,58394.5
SNDR_EV_SB_shp,1386,47.875655,-122.329763,59790.0
SNDR_EV_SB_shp,1387,47.869692,-122.329127,61970.7
SNDR_EV_SB_shp,1388,47.867266,-122.330349,62905.1
SNDR_EV_SB_shp,1389,47.864491,-122.333174,64132.1
SNDR_EV_SB_shp,1390,47.861460,-122.334709,65300.2
SNDR_EV_SB_shp,1391,47.855823,-122.334342,67358.4
SNDR_EV_SB_shp,1392,47.851286,-122.335933,69058.8
SNDR_EV_SB_shp,1393,47.846543,-122.339851,71038.4
SNDR_EV_SB_shp,1394,47.843517,-122.343774,72503.4
SNDR_EV_SB_shp,1395,47.842295,-122.346320,73271.2
SNDR_EV_SB_shp,1396,47.841469,-122.350924,74441.3
SNDR_EV_SB_shp,1397,47.840141,-122.353459,75230.1
SNDR_EV_SB_shp,1398,47.820695,-122.374791,84048.8
SNDR_EV_SB_shp,1399,47.814172,-122.380739,86841.1
SNDR_EV_SB_shp,1400,47.804288,-122.393402,91603.5
SNDR_EV_SB_shp,1401,47.802821,-122.394486,92201.3
SNDR_EV_SB_shp,1402,47.801403,-122.394400,92719.0
SNDR_EV_SB_shp,1403,47.796588,-122.391900,94579.7
SNDR_EV_SB_shp,1404,47.789173,-122.390633,97302.3
SNDR_EV_SB_shp,1405,47.785424,-122.390568,98669.9
SNDR_EV_SB_shp,1406,47.779707,-122.393680,100891.2
SNDR_EV_SB_shp,1407,47.771427,-122.392349,103929.2
SNDR_EV_SB_shp,1408,47.769981,-122.391493,104497.1
SNDR_EV_SB_shp,1409,47.765133,-122.385633,106778.3
SNDR_EV_SB_shp,1410,47.758641,-122.379631,109568.8
SNDR_EV_SB_shp,1411,47.756615,-122.379456,110309.1
SNDR_EV_SB_shp,1412,47.753394,-122.381150,111555.7
SNDR_EV_SB_shp,1413,47.747927,-122.382244,113568.0
SNDR_EV_SB_shp,1414,47.739666,-122.376771,116868.5
SNDR_EV_SB_shp,1415,47.731846,-122.373579,119827.1
SNDR_EV_SB_shp,1416,47.727285,-122.373261,121492.6
SNDR_EV_SB_shp,1417,47.722066,-122.376003,123512.4
SNDR_EV_SB_shp,1418,47.717172,-122.375939,125297.6
SNDR_EV_SB_shp,1419,47.712293,-122.379429,127273.8
SNDR_EV_SB_shp,1420,47.707925,-122.380926,128909.2
SNDR_EV_SB_shp,1421,47.703454,-122.387393,131188.5
SNDR_EV_SB_shp,1422,47.698564,-122.400368,134847.6
SNDR_EV_SB_shp,1423,47.696342,-122.403456,135959.0
SNDR_EV_SB_shp,1424,47.694619,-122.403863,136595.4
SNDR_EV_SB_shp,1425,47.689555,-122.402064,138495.0
SNDR_EV_SB_shp,1426,47.684156,-122.402332,140465.5
SNDR_EV_SB_shp,1427,47.678405,-122.404995,142663.4
SNDR_EV_SB_shp,1428,47.675867,-122.405429,143595.3
SNDR_EV_SB_shp,1429,47.672873,-122.405125,144690.0
SNDR_EV_SB_shp,1430,47.668939,-122.402450,146269.1
SNDR_EV_SB_shp,1431,47.664628,-122.401320,147866.1
SNDR_EV_SB_shp,1432,47.663780,-122.400075,148301.8
SNDR_EV_SB_shp,1433,47.660806,-122.391946,150579.8
SNDR_EV_SB_shp,1434,47.654444,-122.384091,153601.8
SNDR_EV_SB_shp,1435,47.652092,-122.381727,154638.9
SNDR_EV_SB_shp,1436,47.650276,-122.380869,155334.3
SNDR_EV_SB_shp,1437,47.635518,-122.380536,160718.1
SNDR_EV_SB_shp,1438,47.634361,-122.379894,161168.8
SNDR_EV_SB_shp,1439,47.632516,-122.377580,162051.1
SNDR_EV_SB_shp,1440,47.616177,-122.356433,169970.4
SNDR_EV_SB_shp,1441,47.613127,-122.351381,171640.8
SNDR_EV_SB_shp,1442,47.609716,-122.344169,173811.7
SNDR_EV_SB_shp,1443,47.606541,-122.333513,176684.1
SNDR_EV_SB_shp,1444,47.602078,-122.329409,178601.2
SNDR_EV_SB_shp,1445,47.600131,-122.329260,179312.3
SNDR_EV_SB_shp,1446,47.597564,-122.329513,180250.7
SNDR_TL_NBLW_shp,2474,47.153189,-122.499103,0.0
SNDR_TL_NBLW_shp,2475,47.155073,-122.496039,1026.4
SNDR_TL_NBLW_shp,2476,47.156122,-122.495221,1459.8
SNDR_TL_NBLW_shp,2477,47.168446,-122.493142,5984.9
SNDR_TL_NBLW_shp,2478,47.191086,-122.485199,14476.3
SNDR_TL_NBLW_shp,2479,47.195239,-122.484825,15994.0
SNDR_TL_NBLW_shp,2480,47.219238,-122.486938,24763.9
SNDR_TL_NBLW_shp,2481,47.223016,-122.485649,26178.7
SNDR_TL_NBLW_shp,2482,47.224959,-122.483588,27053.1
SNDR_TL_NBLW_shp,2483,47.229824,-122.476310,29586.8
SNDR_TL_NBLW_shp,2484,47.231702,-122.472530,30749.3
SNDR_TL_NBLW_shp,2485,47.233505,-122.462663,33287.5
SNDR_TL_NBLW_shp,2486,47.231755,-122.449337,36659.4
SNDR_TL_NBLW_shp,2487,47.231946,-122.446483,37371.9
SNDR_TL_NBLW_shp,2488,47.233582,-122.443355,38351.8
SNDR_TL_NBLW_shp,2489,47.234864,-122.439466,39425.2
SNDR_TL_NBLW_shp,2490,47.238601,-122.434147,41323.7
SNDR_TL_NBLW_shp,2491,47.239318,-122.429008,42626.9
SNDR_TL_NBLW_shp,2492,47.239308,-122.428970,42637.0
SNDR_TL_NBLW_shp,2493,47.241181,-122.411559,47015.9
SNDR_TL_NBLW_shp,2494,47.240478,-122.404324,48831.4
SNDR_TL_NBLW_shp,2495,47.240064,-122.401390,49575.7
SNDR_TL_NBLW_shp,2496,47.239645,-122.399183,50144.9
SNDR_TL_NBLW_shp,2497,47.239369,-122.398123,50426.8
SNDR_TL_NBLW_shp,2498,47.239107,-122.397567,50594.8
SNDR_TL_NBLW_shp,2499,47.238735,-122.397005,50789.5
SNDR_TL_NBLW_shp,2500,47.238507,-122.396757,50893.0
SNDR_TL_NBLW_shp,2501,47.238069,-122.396457,51069.3
SNDR_TL_NBLW_shp,2502,47.237701,-122.396288,51209.9
SNDR_TL_NBLW_shp,2503,47.236846,-122.396051,51527.3
SNDR_TL_NBLW_shp,2504,47.234384,-122.395381,52440.7
SNDR_TL_NBLW_shp,2505,47.233626,-122.395200,52720.8
SNDR_TL_NBLW_shp,2506,47.233161,-122.395005,52897.2
SNDR_TL_NBLW_shp,2507,47.233018,-122.394918,52953.7
SNDR_TL_NBLW_shp,2508,47.232529,-122.394587,53150.1
SNDR_TL_NBLW_shp,2509,47.231905,-122.394025,53417.1
SNDR_TL_NBLW_shp,2510,47.231572,-122.393563,53584.2
SNDR_TL_NBLW_shp,2511,47.231371,-122.393277,53686.3
SNDR_TL_NBLW_shp,2512,47.231120,-122.392810,53834.1
SNDR_TL_NBLW_shp,2513,47.230751,-122.391840,54110.1
SNDR_TL_NBLW_shp,2514,47.230510,-122.390860,54369.0
SNDR_TL_NBLW_shp,2515,47.230047,-122.388296,55028.1
SNDR_TL_NBLW_shp,2516,47.229943,-122.387599,55205.4
SNDR_TL_NBLW_shp,2517,47.229819,-122.386901,55384.6
SNDR_TL_NBLW_shp,2518,47.229583,-122.386163,55587.2
SNDR_TL_NBLW_shp,2519,47.229429,-122.385773,55699.2
SNDR_TL_NBLW_shp,2520,47.229102,-122.385161,55892.5
SNDR_TL_NBLW_shp,2521,47.228840,-122.384820,56020.2
SNDR_TL_NBLW_shp,2522,47.228318,-122.384292,56251.4
SNDR_TL_NBLW_shp,2523,47.228028,-122.384102,56367.2
SNDR_TL_NBLW_shp,2524,47.227073,-122.383659,56732.5
SNDR_TL_NBLW_shp,2525,47.225141,-122.382870,57464.0
SNDR_TL_NBLW_shp,2526,47.224411,-122.382554,57741.6
SNDR_TL_NBLW_shp,2527,47.223590,-122.382093,58062.2
SNDR_TL_NBLW_shp,2528,47.223087,-122.381633,58278.4
SNDR_TL_NBLW_shp,2529,47.222810,-122.381292,58410.3
SNDR_TL_NBLW_shp,2530,47.222487,-122.380853,58570.9
SNDR_TL_NBLW_shp,2531,47.222186,-122.380286,58749.5
SNDR_TL_NBLW_shp,2532,47.220738,-122.377181,59684.6
SNDR_TL_NBLW_shp,2533,47.218882,-122.373098,60904.4
SNDR_TL_NBLW_shp,2534,47.217759,-122.370682,61631.3
SNDR_TL_NBLW_shp,2535,47.216912,-122.369061,62139.0
SNDR_TL_NBLW_shp,2536,47.216050,-122.367879,62569.3
SNDR_TL_NBLW_shp,2537,47.202825,-122.350156,69102.2
SNDR_TL_NBLW_shp,2538,47.202340,-122.349221,69394.3
SNDR_TL_NBLW_shp,2539,47.202008,-122.348225,69669.9
SNDR_TL_NBLW_shp,2540,47.201691,-122.346602,70089.6
SNDR_TL_NBLW_shp,2541,47.200926,-122.342313,71191.8
SNDR_TL_NBLW_shp,2542,47.200157,-122.337985,72303.7
SNDR_TL_NBLW_shp,2543,47.199310,-122.333218,73528.4
SNDR_TL_NBLW_shp,2544,47.198177,-122.326837,75167.8
SNDR_TL_NBLW_shp,2545,47.196844,-122.319230,77120.6
