trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign,departure_buffer
101390724242,13,09:50:00,09:50:00,2,Lopez Island,0
101390724243,10,11:35:00,11:35:00,1,Lopez Island,0
101390724243,13,13:00:00,13:00:00,2,Lopez Island,0
101390724244,10,13:55:00,13:55:00,1,Lopez Island,0
101390724244,13,14:40:00,14:40:00,2,Lopez Island,0
101390724245,10,14:15:00,14:15:00,1,Lopez Island,0
101390724245,13,15:40:00,15:40:00,2,Lopez Island,0
101390724246,10,15:40:00,15:40:00,1,Lopez Island,0
101390724246,13,16:15:00,16:15:00,2,Lopez Island,0
101390724247,10,17:30:00,17:30:00,1,Lopez Island,0
101390724247,13,18:55:00,18:55:00,2,Lopez Island,0
101390724248,10,22:00:00,22:00:00,1,Lopez Island,0
101390724248,13,23:20:00,23:20:00,2,Lopez Island,0
101390725240,10,05:35:00,05:35:00,1,Lopez Island,0
101390725240,13,06:15:00,06:15:00,2,Lopez Island,0
101390725241,10,06:00:00,06:00:00,1,Lopez Island,0
101390725241,13,07:30:00,07:30:00,2,Lopez Island,0
101390725242,10,08:30:00,08:30:00,1,Lopez Island,0
101390725242,13,09:50:00,09:50:00,2,Lopez Island,0
101390725243,10,11:35:00,11:35:00,1,Lopez Island,0
101390725243,13,13:00:00,13:00:00,2,Lopez Island,0
101390725244,10,13:55:00,13:55:00,1,Lopez Island,0
101390725244,13,14:40:00,14:40:00,2,Lopez Island,0
101390725245,10,14:15:00,14:15:00,1,Lopez Island,0
101390725245,13,15:40:00,15:40:00,2,Lopez Island,0
101390725246,10,15:40:00,15:40:00,1,Lopez Island,0
101390725246,13,16:15:00,16:15:00,2,Lopez Island,0
101390725247,10,17:30:00,17:30:00,1,Lopez Island,0
101390725247,13,18:55:00,18:55:00,2,Lopez Island,0
101390725248,10,22:00:00,22:00:00,1,Lopez Island,0
101390725248,13,23:20:00,23:20:00,2,Lopez Island,0
101390726240,10,05:35:00,05:35:00,1,Lopez Island,0
101390726240,13,06:15:00,06:15:00,2,Lopez Island,0
101390726241,10,06:00:00,06:00:00,1,Lopez Island,0
101390726241,13,07:30:00,07:30:00,2,Lopez Island,0
101390726242,10,08:30:00,08:30:00,1,Lopez Island,0
101390726242,13,09:50:00,09:50:00,2,Lopez Island,0
101390726243,10,11:35:00,11:35:00,1,Lopez Island,0
101390726243,13,13:00:00,13:00:00,2,Lopez Island,0
101390726244,10,13:55:00,13:55:00,1,Lopez Island,0
101390726244,13,14:40:00,14:40:00,2,Lopez Island,0
101390726245,10,14:15:00,14:15:00,1,Lopez Island,0
101390726245,13,15:40:00,15:40:00,2,Lopez Island,0
101390726246,10,15:40:00,15:40:00,1,Lopez Island,0
101390726246,13,16:15:00,16:15:00,2,Lopez Island,0
101390726247,10,17:30:00,17:30:00,1,Lopez Island,0
101390726247,13,18:55:00,18:55:00,2,Lopez Island,0
101390726248,10,22:00:00,22:00:00,1,Lopez Island,0
101390726248,13,23:20:00,23:20:00,2,Lopez Island,0
101390727240,10,05:35:00,05:35:00,1,Lopez Island,0
101390727240,13,06:15:00,06:15:00,2,Lopez Island,0
101390727241,10,06:00:00,06:00:00,1,Lopez Island,0
101390727241,13,07:30:00,07:30:00,2,Lopez Island,0
101390727242,10,08:30:00,08:30:00,1,Lopez Island,0
101390727242,13,09:50:00,09:50:00,2,Lopez Island,0
101390727243,10,11:35:00,11:35:00,1,Lopez Island,0
101390727243,13,13:00:00,13:00:00,2,Lopez Island,0
101390727244,10,13:55:00,13:55:00,1,Lopez Island,0
101390727244,13,14:40:00,14:40:00,2,Lopez Island,0
101390727245,10,14:15:00,14:15:00,1,Lopez Island,0
101390727245,13,15:40:00,15:40:00,2,Lopez Island,0
101390727246,10,17:30:00,17:30:00,1,Lopez Island,0
101390727246,13,18:55:00,18:55:00,2,Lopez Island,0
101390727247,10,22:00:00,22:00:00,1,Lopez Island,0
101390727247,13,23:20:00,23:20:00,2,Lopez Island,0
101390728240,10,05:35:00,05:35:00,1,Lopez Island,0
101390728240,13,06:15:00,06:15:00,2,Lopez Island,0
101390728241,10,06:00:00,06:00:00,1,Lopez Island,0
101390728241,13,07:30:00,07:30:00,2,Lopez Island,0
101390728242,10,08:30:00,08:30:00,1,Lopez Island,0
101390728242,13,09:50:00,09:50:00,2,Lopez Island,0
101390728243,10,11:35:00,11:35:00,1,Lopez Island,0
101390728243,13,13:00:00,13:00:00,2,Lopez Island,0
101390728244,10,13:55:00,13:55:00,1,Lopez Island,0
101390728244,13,14:40:00,14:40:00,2,Lopez Island,0
101390728245,10,17:30:00,17:30:00,1,Lopez Island,0
101390728245,13,18:55:00,18:55:00,2,Lopez Island,0
101390728246,10,22:00:00,22:00:00,1,Lopez Island,0
101390728246,13,23:20:00,23:20:00,2,Lopez Island,0
101390729240,10,05:35:00,05:35:00,1,Lopez Island,0
101390729240,13,06:15:00,06:15:00,2,Lopez Island,0
101390729241,10,06:00:00,06:00:00,1,Lopez Island,0
101390729241,13,07:30:00,07:30:00,2,Lopez Island,0
101390729242,10,08:30:00,08:30:00,1,Lopez Island,0
101390729242,13,09:50:00,09:50:00,2,Lopez Island,0
101390729243,10,11:35:00,11:35:00,1,Lopez Island,0
101390729243,13,13:00:00,13:00:00,2,Lopez Island,0
101390729244,10,13:55:00,13:55:00,1,Lopez Island,0
101390729244,13,14:40:00,14:40:00,2,Lopez Island,0
101390729245,10,14:15:00,14:15:00,1,Lopez Island,0
101390729245,13,15:40:00,15:40:00,2,Lopez Island,0
101390729246,10,15:40:00,15:40:00,1,Lopez Island,0
101390729246,13,16:15:00,16:15:00,2,Lopez Island,0
101390729247,10,17:30:00,17:30:00,1,Lopez Island,0
101390729247,13,18:55:00,18:55:00,2,Lopez Island,0
101390729248,10,22:00:00,22:00:00,1,Lopez Island,0
101390729248,13,23:20:00,23:20:00,2,Lopez Island,0
101390730240,10,05:35:00,05:35:00,1,Lopez Island,0
101390730240,13,06:15:00,06:15:00,2,Lopez Island,0
101390730241,10,06:00:00,06:00:00,1,Lopez Island,0
101390730241,13,07:30:00,07:30:00,2,Lopez Island,0
101390730242,10,08:30:00,08:30:00,1,Lopez Island,0
101390730242,13,09:50:00,09:50:00,2,Lopez Island,0
101390730243,10,11:35:00,11:35:00,1,Lopez Island,0
101390730243,13,13:00:00,13:00:00,2,Lopez Island,0
101390730244,10,13:55:00,13:55:00,1,Lopez Island,0
101390730244,13,14:40:00,14:40:00,2,Lopez Island,0
101390730245,10,14:15:00,14:15:00,1,Lopez Island,0
101390730245,13,15:40:00,15:40:00,2,Lopez Island,0
101390730246,10,15:40:00,15:40:00,1,Lopez Island,0
101390730246,13,16:15:00,16:15:00,2,Lopez Island,0
101390730247,10,17:30:00,17:30:00,1,Lopez Island,0
101390730247,13,18:55:00,18:55:00,2,Lopez Island,0
101390730248,10,22:00:00,22:00:00,1,Lopez Island,0
101390730248,13,23:20:00,23:20:00,2,Lopez Island,0
101390731240,10,05:35:00,05:35:00,1,Lopez Island,0
101390731240,13,06:15:00,06:15:00,2,Lopez Island,0
101390731241,10,06:00:00,06:00:00,1,Lopez Island,0
101390731241,13,07:30:00,07:30:00,2,Lopez Island,0
101390731242,10,08:30:00,08:30:00,1,Lopez Island,0
101390731242,13,09:50:00,09:50:00,2,Lopez Island,0
101390731243,10,11:35:00,11:35:00,1,Lopez Island,0
101390731243,13,13:00:00,13:00:00,2,Lopez Island,0
101390731244,10,13:55:00,13:55:00,1,Lopez Island,0
101390731244,13,14:40:00,14:40:00,2,Lopez Island,0
101390731245,10,14:15:00,14:15:00,1,Lopez Island,0
101390731245,13,15:40:00,15:40:00,2,Lopez Island,0
101390731246,10,15:40:00,15:40:00,1,Lopez Island,0
101390731246,13,16:15:00,16:15:00,2,Lopez Island,0
101390731247,10,17:30:00,17:30:00,1,Lopez Island,0
101390731247,13,18:55:00,18:55:00,2,Lopez Island,0
101390731248,10,22:00:00,22:00:00,1,Lopez Island,0
101390731248,13,23:20:00,23:20:00,2,Lopez Island,0
101390801240,10,05:35:00,05:35:00,1,Lopez Island,0
101390801240,13,06:15:00,06:15:00,2,Lopez Island,0
101390801241,10,06:00:00,06:00:00,1,Lopez Island,0
101390801241,13,07:30:00,07:30:00,2,Lopez Island,0
101390801242,10,08:30:00,08:30:00,1,Lopez Island,0
101390801242,13,09:50:00,09:50:00,2,Lopez Island,0
101390801243,10,11:35:00,11:35:00,1,Lopez Island,0
101390801243,13,13:00:00,13:00:00,2,Lopez Island,0
101390801244,10,13:55:00,13:55:00,1,Lopez Island,0
101390801244,13,14:40:00,14:40:00,2,Lopez Island,0
101390801245,10,14:15:00,14:15:00,1,Lopez Island,0
101390801245,13,15:40:00,15:40:00,2,Lopez Island,0
101390801246,10,15:40:00,15:40:00,1,Lopez Island,0
101390801246,13,16:15:00,16:15:00,2,Lopez Island,0
101390801247,10,17:30:00,17:30:00,1,Lopez Island,0
101390801247,13,18:55:00,18:55:00,2,Lopez Island,0
101390801248,10,22:00:00,22:00:00,1,Lopez Island,0
101390801248,13,23:20:00,23:20:00,2,Lopez Island,0
101390802240,10,05:35:00,05:35:00,1,Lopez Island,0
101390802240,13,06:15:00,06:15:00,2,Lopez Island,0
101390802241,10,06:00:00,06:00:00,1,Lopez Island,0
101390802241,13,07:30:00,07:30:00,2,Lopez Island,0
101390802242,10,08:30:00,08:30:00,1,Lopez Island,0
101390802242,13,09:50:00,09:50:00,2,Lopez Island,0
101390802243,10,11:35:00,11:35:00,1,Lopez Island,0
101390802243,13,13:00:00,13:00:00,2,Lopez Island,0
101390802244,10,13:55:00,13:55:00,1,Lopez Island,0
101390802244,13,14:40:00,14:40:00,2,Lopez Island,0
101390802245,10,14:15:00,14:15:00,1,Lopez Island,0
101390802245,13,15:40:00,15:40:00,2,Lopez Island,0
101390802246,10,15:40:00,15:40:00,1,Lopez Island,0
101390802246,13,16:15:00,16:15:00,2,Lopez Island,0
101390802247,10,17:30:00,17:30:00,1,Lopez Island,0
101390802247,13,18:55:00,18:55:00,2,Lopez Island,0
101390802248,10,22:00:00,22:00:00,1,Lopez Island,0
101390802248,13,23:20:00,23:20:00,2,Lopez Island,0
101390803240,10,05:35:00,05:35:00,1,Lopez Island,0
101390803240,13,06:15:00,06:15:00,2,Lopez Island,0
101390803241,10,06:00:00,06:00:00,1,Lopez Island,0
101390803241,13,07:30:00,07:30:00,2,Lopez Island,0
101390803242,10,08:30:00,08:30:00,1,Lopez Island,0
101390803242,13,09:50:00,09:50:00,2,Lopez Island,0
101390803243,10,11:35:00,11:35:00,1,Lopez Island,0
101390803243,13,13:00:00,13:00:00,2,Lopez Island,0
101390803244,10,13:55:00,13:55:00,1,Lopez Island,0
101390803244,13,14:40:00,14:40:00,2,Lopez Island,0
101390803245,10,14:15:00,14:15:00,1,Lopez Island,0
101390803245,13,15:40:00,15:40:00,2,Lopez Island,0
101390803246,10,17:30:00,17:30:00,1,Lopez Island,0
101390803246,13,18:55:00,18:55:00,2,Lopez Island,0
101390803247,10,22:00:00,22:00:00,1,Lopez Island,0
101390803247,13,23:20:00,23:20:00,2,Lopez Island,0
101390804240,10,05:35:00,05:35:00,1,Lopez Island,0
101390804240,13,06:15:00,06:15:00,2,Lopez Island,0
101390804241,10,06:00:00,06:00:00,1,Lopez Island,0
101390804241,13,07:30:00,07:30:00,2,Lopez Island,0
101390804242,10,08:30:00,08:30:00,1,Lopez Island,0
101390804242,13,09:50:00,09:50:00,2,Lopez Island,0
101390804243,10,11:35:00,11:35:00,1,Lopez Island,0
101390804243,13,13:00:00,13:00:00,2,Lopez Island,0
101390804244,10,13:55:00,13:55:00,1,Lopez Island,0
101390804244,13,14:40:00,14:40:00,2,Lopez Island,0
101390804245,10,17:30:00,17:30:00,1,Lopez Island,0
101390804245,13,18:55:00,18:55:00,2,Lopez Island,0
101390804246,10,22:00:00,22:00:00,1,Lopez Island,0
101390804246,13,23:20:00,23:20:00,2,Lopez Island,0
101390805240,10,05:35:00,05:35:00,1,Lopez Island,0
101390805240,13,06:15:00,06:15:00,2,Lopez Island,0
101390805241,10,06:00:00,06:00:00,1,Lopez Island,0
101390805241,13,07:30:00,07:30:00,2,Lopez Island,0
101390805242,10,08:30:00,08:30:00,1,Lopez Island,0
101390805242,13,09:50:00,09:50:00,2,Lopez Island,0
101390805243,10,11:35:00,11:35:00,1,Lopez Island,0
101390805243,13,13:00:00,13:00:00,2,Lopez Island,0
101390805244,10,13:55:00,13:55:00,1,Lopez Island,0
101390805244,13,14:40:00,14:40:00,2,Lopez Island,0
101390805245,10,14:15:00,14:15:00,1,Lopez Island,0
101390805245,13,15:40:00,15:40:00,2,Lopez Island,0
101390805246,10,15:40:00,15:40:00,1,Lopez Island,0
101390805246,13,16:15:00,16:15:00,2,Lopez Island,0
101390805247,10,17:30:00,17:30:00,1,Lopez Island,0
101390805247,13,18:55:00,18:55:00,2,Lopez Island,0
101390805248,10,22:00:00,22:00:00,1,Lopez Island,0
101390805248,13,23:20:00,23:20:00,2,Lopez Island,0
101390806240,10,05:35:00,05:35:00,1,Lopez Island,0
101390806240,13,06:15:00,06:15:00,2,Lopez Island,0
101390806241,10,06:00:00,06:00:00,1,Lopez Island,0
101390806241,13,07:30:00,07:30:00,2,Lopez Island,0
101390806242,10,08:30:00,08:30:00,1,Lopez Island,0
101390806242,13,09:50:00,09:50:00,2,Lopez Island,0
101390806243,10,11:35:00,11:35:00,1,Lopez Island,0
101390806243,13,13:00:00,13:00:00,2,Lopez Island,0
101390806244,10,13:55:00,13:55:00,1,Lopez Island,0
101390806244,13,14:40:00,14:40:00,2,Lopez Island,0
101390806245,10,14:15:00,14:15:00,1,Lopez Island,0
101390806245,13,15:40:00,15:40:00,2,Lopez Island,0
101390806246,10,15:40:00,15:40:00,1,Lopez Island,0
101390806246,13,16:15:00,16:15:00,2,Lopez Island,0
101390806247,10,17:30:00,17:30:00,1,Lopez Island,0
101390806247,13,18:55:00,18:55:00,2,Lopez Island,0
101390806248,10,22:00:00,22:00:00,1,Lopez Island,0
101390806248,13,23:20:00,23:20:00,2,Lopez Island,0
101390807240,10,05:35:00,05:35:00,1,Lopez Island,0
101390807240,13,06:15:00,06:15:00,2,Lopez Island,0
101390807241,10,06:00:00,06:00:00,1,Lopez Island,0
101390807241,13,07:30:00,07:30:00,2,Lopez Island,0
101390807242,10,08:30:00,08:30:00,1,Lopez Island,0
101390807242,13,09:50:00,09:50:00,2,Lopez Island,0
101390807243,10,11:35:00,11:35:00,1,Lopez Island,0
101390807243,13,13:00:00,13:00:00,2,Lopez Island,0
101390807244,10,13:55:00,13:55:00,1,Lopez Island,0
101390807244,13,14:40:00,14:40:00,2,Lopez Island,0
101390807245,10,14:15:00,14:15:00,1,Lopez Island,0
101390807245,13,15:40:00,15:40:00,2,Lopez Island,0
101390807246,10,15:40:00,15:40:00,1,Lopez Island,0
101390807246,13,16:15:00,16:15:00,2,Lopez Island,0
101390807247,10,17:30:00,17:30:00,1,Lopez Island,0
101390807247,13,18:55:00,18:55:00,2,Lopez Island,0
101390807248,10,22:00:00,22:00:00,1,Lopez Island,0
101390807248,13,23:20:00,23:20:00,2,Lopez Island,0
101390808240,10,05:35:00,05:35:00,1,Lopez Island,0
101390808240,13,06:15:00,06:15:00,2,Lopez Island,0
101390808241,10,06:00:00,06:00:00,1,Lopez Island,0
101390808241,13,07:30:00,07:30:00,2,Lopez Island,0
101390808242,10,08:30:00,08:30:00,1,Lopez Island,0
101390808242,13,09:50:00,09:50:00,2,Lopez Island,0
101390808243,10,11:35:00,11:35:00,1,Lopez Island,0
101390808243,13,13:00:00,13:00:00,2,Lopez Island,0
101390808244,10,13:55:00,13:55:00,1,Lopez Island,0
101390808244,13,14:40:00,14:40:00,2,Lopez Island,0
101390808245,10,14:15:00,14:15:00,1,Lopez Island,0
101390808245,13,15:40:00,15:40:00,2,Lopez Island,0
101390808246,10,15:40:00,15:40:00,1,Lopez Island,0
101390808246,13,16:15:00,16:15:00,2,Lopez Island,0
101390808247,10,17:30:00,17:30:00,1,Lopez Island,0
101390808247,13,18:55:00,18:55:00,2,Lopez Island,0
101390808248,10,22:00:00,22:00:00,1,Lopez Island,0
101390808248,13,23:20:00,23:20:00,2,Lopez Island,0
101390809240,10,05:35:00,05:35:00,1,Lopez Island,0
101390809240,13,06:15:00,06:15:00,2,Lopez Island,0
101390809241,10,06:00:00,06:00:00,1,Lopez Island,0
101390809241,13,07:30:00,07:30:00,2,Lopez Island,0
101390809242,10,08:30:00,08:30:00,1,Lopez Island,0
101390809242,13,09:50:00,09:50:00,2,Lopez Island,0
101390809243,10,11:35:00,11:35:00,1,Lopez Island,0
101390809243,13,13:00:00,13:00:00,2,Lopez Island,0
101390809244,10,13:55:00,13:55:00,1,Lopez Island,0
101390809244,13,14:40:00,14:40:00,2,Lopez Island,0
101390809245,10,14:15:00,14:15:00,1,Lopez Island,0
101390809245,13,15:40:00,15:40:00,2,Lopez Island,0
101390809246,10,15:40:00,15:40:00,1,Lopez Island,0
101390809246,13,16:15:00,16:15:00,2,Lopez Island,0
101390809247,10,17:30:00,17:30:00,1,Lopez Island,0
101390809247,13,18:55:00,18:55:00,2,Lopez Island,0
101390809248,10,22:00:00,22:00:00,1,Lopez Island,0
101390809248,13,23:20:00,23:20:00,2,Lopez Island,0
101390810240,10,05:35:00,05:35:00,1,Lopez Island,0
101390810240,13,06:15:00,06:15:00,2,Lopez Island,0
101390810241,10,06:00:00,06:00:00,1,Lopez Island,0
101390810241,13,07:30:00,07:30:00,2,Lopez Island,0
101390810242,10,08:30:00,08:30:00,1,Lopez Island,0
101390810242,13,09:50:00,09:50:00,2,Lopez Island,0
101390810243,10,11:35:00,11:35:00,1,Lopez Island,0
101390810243,13,13:00:00,13:00:00,2,Lopez Island,0
101390810244,10,13:55:00,13:55:00,1,Lopez Island,0
101390810244,13,14:40:00,14:40:00,2,Lopez Island,0
101390810245,10,14:15:00,14:15:00,1,Lopez Island,0
101390810245,13,15:40:00,15:40:00,2,Lopez Island,0
101390810246,10,17:30:00,17:30:00,1,Lopez Island,0
101390810246,13,18:55:00,18:55:00,2,Lopez Island,0
101390810247,10,22:00:00,22:00:00,1,Lopez Island,0
101390810247,13,23:20:00,23:20:00,2,Lopez Island,0
101390811240,10,05:35:00,05:35:00,1,Lopez Island,0
101390811240,13,06:15:00,06:15:00,2,Lopez Island,0
101390811241,10,06:00:00,06:00:00,1,Lopez Island,0
101390811241,13,07:30:00,07:30:00,2,Lopez Island,0
101390811242,10,08:30:00,08:30:00,1,Lopez Island,0
101390811242,13,09:50:00,09:50:00,2,Lopez Island,0
101390811243,10,11:35:00,11:35:00,1,Lopez Island,0
101390811243,13,13:00:00,13:00:00,2,Lopez Island,0
101390811244,10,13:55:00,13:55:00,1,Lopez Island,0
101390811244,13,14:40:00,14:40:00,2,Lopez Island,0
101390811245,10,17:30:00,17:30:00,1,Lopez Island,0
101390811245,13,18:55:00,18:55:00,2,Lopez Island,0
101390811246,10,22:00:00,22:00:00,1,Lopez Island,0
101390811246,13,23:20:00,23:20:00,2,Lopez Island,0
101390812240,10,05:35:00,05:35:00,1,Lopez Island,0
101390812240,13,06:15:00,06:15:00,2,Lopez Island,0
101390812241,10,06:00:00,06:00:00,1,Lopez Island,0
101390812241,13,07:30:00,07:30:00,2,Lopez Island,0
101390812242,10,08:30:00,08:30:00,1,Lopez Island,0
101390812242,13,09:50:00,09:50:00,2,Lopez Island,0
101390812243,10,11:35:00,11:35:00,1,Lopez Island,0
101390812243,13,13:00:00,13:00:00,2,Lopez Island,0
101390812244,10,13:55:00,13:55:00,1,Lopez Island,0
101390812244,13,14:40:00,14:40:00,2,Lopez Island,0
101390812245,10,14:15:00,14:15:00,1,Lopez Island,0
101390812245,13,15:40:00,15:40:00,2,Lopez Island,0
101390812246,10,15:40:00,15:40:00,1,Lopez Island,0
101390812246,13,16:15:00,16:15:00,2,Lopez Island,0
101390812247,10,17:30:00,17:30:00,1,Lopez Island,0
101390812247,13,18:55:00,18:55:00,2,Lopez Island,0
101390812248,10,22:00:00,22:00:00,1,Lopez Island,0
101390812248,13,23:20:00,23:20:00,2,Lopez Island,0
101390813240,10,05:35:00,05:35:00,1,Lopez Island,0
101390813240,13,06:15:00,06:15:00,2,Lopez Island,0
101390813241,10,06:00:00,06:00:00,1,Lopez Island,0
101390813241,13,07:30:00,07:30:00,2,Lopez Island,0
101390813242,10,08:30:00,08:30:00,1,Lopez Island,0
101390813242,13,09:50:00,09:50:00,2,Lopez Island,0
101390813243,10,11:35:00,11:35:00,1,Lopez Island,0
101390813243,13,13:00:00,13:00:00,2,Lopez Island,0
101390813244,10,13:55:00,13:55:00,1,Lopez Island,0
101390813244,13,14:40:00,14:40:00,2,Lopez Island,0
101390813245,10,14:15:00,14:15:00,1,Lopez Island,0
101390813245,13,15:40:00,15:40:00,2,Lopez Island,0
101390813246,10,15:40:00,15:40:00,1,Lopez Island,0
101390813246,13,16:15:00,16:15:00,2,Lopez Island,0
101390813247,10,17:30:00,17:30:00,1,Lopez Island,0
101390813247,13,18:55:00,18:55:00,2,Lopez Island,0
101390813248,10,22:00:00,22:00:00,1,Lopez Island,0
101390813248,13,23:20:00,23:20:00,2,Lopez Island,0
101390814240,10,05:35:00,05:35:00,1,Lopez Island,0
101390814240,13,06:15:00,06:15:00,2,Lopez Island,0
101390814241,10,06:00:00,06:00:00,1,Lopez Island,0
101390814241,13,07:30:00,07:30:00,2,Lopez Island,0
101390814242,10,08:30:00,08:30:00,1,Lopez Island,0
101390814242,13,09:50:00,09:50:00,2,Lopez Island,0
101390814243,10,11:35:00,11:35:00,1,Lopez Island,0
101390814243,13,13:00:00,13:00:00,2,Lopez Island,0
101390814244,10,13:55:00,13:55:00,1,Lopez Island,0
101390814244,13,14:40:00,14:40:00,2,Lopez Island,0
101390814245,10,14:15:00,14:15:00,1,Lopez Island,0
101390814245,13,15:40:00,15:40:00,2,Lopez Island,0
101390814246,10,15:40:00,15:40:00,1,Lopez Island,0
101390814246,13,16:15:00,16:15:00,2,Lopez Island,0
101390814247,10,17:30:00,17:30:00,1,Lopez Island,0
101390814247,13,18:55:00,18:55:00,2,Lopez Island,0
101390814248,10,22:00:00,22:00:00,1,Lopez Island,0
101390814248,13,23:20:00,23:20:00,2,Lopez Island,0
101390815240,10,05:35:00,05:35:00,1,Lopez Island,0
101390815240,13,06:15:00,06:15:00,2,Lopez Island,0
101390815241,10,06:00:00,06:00:00,1,Lopez Island,0
101390815241,13,07:30:00,07:30:00,2,Lopez Island,0
101390815242,10,08:30:00,08:30:00,1,Lopez Island,0
101390815242,13,09:50:00,09:50:00,2,Lopez Island,0
101390815243,10,11:35:00,11:35:00,1,Lopez Island,0
101390815243,13,13:00:00,13:00:00,2,Lopez Island,0
101390815244,10,13:55:00,13:55:00,1,Lopez Island,0
101390815244,13,14:40:00,14:40:00,2,Lopez Island,0
101390815245,10,14:15:00,14:15:00,1,Lopez Island,0
101390815245,13,15:40:00,15:40:00,2,Lopez Island,0
101390815246,10,15:40:00,15:40:00,1,Lopez Island,0
101390815246,13,16:15:00,16:15:00,2,Lopez Island,0
101390815247,10,17:30:00,17:30:00,1,Lopez Island,0
101390815247,13,18:55:00,18:55:00,2,Lopez Island,0
101390815248,10,22:00:00,22:00:00,1,Lopez Island,0
101390815248,13,23:20:00,23:20:00,2,Lopez Island,0
101390816240,10,05:35:00,05:35:00,1,Lopez Island,0
101390816240,13,06:15:00,06:15:00,2,Lopez Island,0
101390816241,10,06:00:00,06:00:00,1,Lopez Island,0
101390816241,13,07:30:00,07:30:00,2,Lopez Island,0
101390816242,10,08:30:00,08:30:00,1,Lopez Island,0
101390816242,13,09:50:00,09:50:00,2,Lopez Island,0
101390816243,10,11:35:00,11:35:00,1,Lopez Island,0
101390816243,13,13:00:00,13:00:00,2,Lopez Island,0
101390816244,10,13:55:00,13:55:00,1,Lopez Island,0
101390816244,13,14:40:00,14:40:00,2,Lopez Island,0
101390816245,10,14:15:00,14:15:00,1,Lopez Island,0
101390816245,13,15:40:00,15:40:00,2,Lopez Island,0
101390816246,10,15:40:00,15:40:00,1,Lopez Island,0
101390816246,13,16:15:00,16:15:00,2,Lopez Island,0
101390816247,10,17:30:00,17:30:00,1,Lopez Island,0
101390816247,13,18:55:00,18:55:00,2,Lopez Island,0
101390816248,10,22:00:00,22:00:00,1,Lopez Island,0
101390816248,13,23:20:00,23:20:00,2,Lopez Island,0
101390817240,10,05:35:00,05:35:00,1,Lopez Island,0
101390817240,13,06:15:00,06:15:00,2,Lopez Island,0
101390817241,10,06:00:00,06:00:00,1,Lopez Island,0
101390817241,13,07:30:00,07:30:00,2,Lopez Island,0
101390817242,10,08:30:00,08:30:00,1,Lopez Island,0
101390817242,13,09:50:00,09:50:00,2,Lopez Island,0
101390817243,10,11:35:00,11:35:00,1,Lopez Island,0
101390817243,13,13:00:00,13:00:00,2,Lopez Island,0
101390817244,10,13:55:00,13:55:00,1,Lopez Island,0
